id_candidato_bd,ano,cargo,nome_candidato,votos,sigla_partido,sigla_uf,genero,despesa_total,resultado_bin,incumbente
1570833,2014,deputado federal,Jose Maria Macedo Junior,107734,PSL,CE,masculino,1019721.64,1,0
1164306,2014,deputado federal,Raimundo Gomes De Matos,95145,PSDB,CE,masculino,865989.26,1,1
1309111,2014,deputado federal,Jose Airton Felix Cirilo Da Silva,94056,PT,CE,masculino,430997.31,1,1
457841,2014,deputado federal,Vitor Pereira Valim,92499,PMDB,CE,masculino,322206.75,1,0
1405227,2014,deputado federal,Jose Leonidas De Menezes Cristino,91085,PROS,CE,masculino,1201160.75,1,0
1155537,2014,deputado federal,Antonio Balhmann Cardoso Nunes Filho,87666,PROS,CE,masculino,2272980.76,1,1
1390776,2014,deputado federal,Jose Arnon Cruz Bezerra De Menezes,84474,PTB,CE,masculino,426371.93,1,1
938711,2014,deputado federal,Francisco Lopes Da Silva,80578,PC do B,CE,masculino,1732704.71,1,1
103829,2014,deputado federal,Celio Studart Barbosa,29763,PV,CE,masculino,19807.51,0,0
743416,2014,deputado federal,Leonel Alencar Junior,29217,AVANTE,CE,masculino,120860.1,0,0
1090292,2014,deputado federal,Paulo De Tarso Facó Bezerra,23740,AVANTE,CE,masculino,475290.8,0,0
978704,2014,deputado federal,Raimundo Marcelo Carvalho Da Silva,13431,PV,CE,masculino,558863.08,0,0
1694159,2014,deputado federal,Antonio Reginaldo Costa Moreira,12472,PMN,CE,masculino,879635.03,0,0
238661,2014,deputado federal,Francisco De Assis Reis De Oliveira,9761,PTC,CE,masculino,55000.0,0,0
1581799,2014,deputado federal,Wellington Silva Brito,6729,PSB,CE,masculino,22075.29,0,0
117097,2014,deputado federal,Antônio Almir De Sousa,6540,PSB,CE,masculino,58803.16,0,0
1636526,2014,deputado federal,Lailton Rocha Melo,5857,PRTB,CE,masculino,82354.4,0,0
1782877,2014,deputado federal,André  Ramos Silva,5097,PPL,CE,masculino,219891.4,0,0
1686710,2014,deputado federal,Soraya Vanini Tupinamba,5056,PSOL,CE,feminino,2618.4,0,0
174869,2014,deputado federal,Jose Manoel Dos Santos Neto,4776,PV,CE,masculino,18575.91,0,0
1627464,2014,deputado federal,Jadson Sarto Angelo Oliveira De Pontes,4771,PSB,CE,masculino,115157.26,0,0
847991,2014,deputado federal,Adelita Monteiro Nunes,4647,PSOL,CE,feminino,4480.0,0,0
1512165,2014,deputado federal,Francisco Das Chagas Gonzaga,4591,PSTU,CE,masculino,6509.36,0,0
1154313,2014,deputado federal,Samuel Moraes Braga,4530,PATRIOTA,CE,masculino,30984.45,0,0
126457,2014,deputado federal,Francisco José Gomes,4343,PSOL,CE,masculino,17532.4,0,0
5818,2014,deputado federal,Francisco Roberto Dos Santos,4327,PCB,CE,masculino,1500.0,0,0
1580734,2014,deputado federal,Paulo Ayrton Linhares Feijão,3973,PSB,CE,masculino,49852.07,0,0
463843,2014,deputado federal,Francisco Claudio Nunes Da Rocha,3481,PTC,CE,masculino,14620.24,0,0
1225999,2014,deputado federal,Jose Luciano Muniz Lima,3446,PSOL,CE,masculino,3358.4,0,0
1429278,2014,deputado federal,Maria Cecilia Feitoza Gomes,2558,PSOL,CE,feminino,2600.0,0,0
1613482,2014,deputado federal,Herlito Jose Lopes Freire,2526,PSB,CE,masculino,59945.34,0,0
566999,2014,deputado federal,Paulo Roberto Bernardo Da Silva,2390,PSB,CE,masculino,44018.59,0,0
1628601,2014,deputado federal,Raimundo Flavio Ferreira Franca,2009,PSB,CE,masculino,49353.48,0,0
1365987,2014,deputado federal,José Rodrigues De Albuquerque,1969,PTC,CE,masculino,1000.0,0,0
1619671,2014,deputado federal,Paulo Cesar Paiva De Souza Lima,1962,PSB,CE,masculino,59235.35,0,0
483001,2014,deputado federal,José Alexandre Firmino Da Silva Mafra,1917,PATRIOTA,CE,masculino,100.0,0,0
1705789,2014,deputado federal,Celina Neto Da Motta,1723,PATRIOTA,CE,feminino,2000.0,0,0
546633,2014,deputado federal,Geraldo Mano Magela Filho,1634,PSTU,CE,masculino,7291.17,0,0
1508023,2014,deputado federal,Francisco Ernesto Martins Da Silva,1588,PSB,CE,masculino,51085.34,0,0
8870,2014,deputado federal,Domingos Savio Bezerra Gonçalves,1574,PSB,CE,masculino,49563.34,0,0
1706197,2014,deputado federal,Edson Xavier Ferreira,1528,PSTU,CE,masculino,1425.36,0,0
1518665,2014,deputado federal,Leide Oliveira Pessoa Dantas,1513,PV,CE,feminino,7495.91,0,0
284869,2014,deputado federal,Antonio Carlos De Sa Brandao,1365,PSB,CE,masculino,52390.47,0,0
273494,2014,deputado federal,Alexandre Linhares Colares,1310,PTC,CE,masculino,0.0,0,0
242532,2014,deputado federal,Jesus Miguel Clarindo Da Cunha,1293,AVANTE,CE,masculino,10000.0,0,0
662675,2014,deputado federal,Edilson Alves Martins Pinto,1200,PSOL,CE,masculino,10376.0,0,0
1485422,2014,deputado federal,Pedro Benicio Marques Moreira,1184,PTC,CE,masculino,4448.4,0,0
389440,2014,deputado federal,Francilene Cândido Dos Santos,1113,PSOL,CE,feminino,2830.0,0,0
151446,2014,deputado federal,Valdir Barbosa De Medeiros,1050,PSOL,CE,masculino,2639.9,0,0
1346029,2014,deputado federal,Luisa Gonçalves Da Silva,1034,PSOL,CE,feminino,5729.35,0,0
1038362,2014,deputado federal,Erik Ranny Pinheiro,891,PSB,CE,masculino,0.0,0,0
1653761,2014,deputado federal,Francisco De Assis Da Silva,822,PTC,CE,masculino,0.0,0,0
327197,2014,deputado federal,Gracia Maria Lafayete Santos,758,PSB,CE,feminino,18990.34,0,0
692203,2014,deputado federal,Nivânia Menezes Amâncio,736,PSTU,CE,feminino,2471.36,0,0
187877,2014,deputado federal,Francisco Aldenor Xavier,661,PATRIOTA,CE,masculino,0.0,0,0
1263225,2014,deputado federal,Eliane Maria Lima Queiroz,618,PSB,CE,feminino,6905.34,0,0
1463653,2014,deputado federal,Francisco Jose Alves Guimarães,595,PV,CE,masculino,1250.0,0,0
628454,2014,deputado federal,Nilderlan Antonio Queiroz Guerra,580,PATRIOTA,CE,masculino,100.0,0,0
113832,2014,deputado federal,Adriano Roberto Do Vale,551,PSB,CE,masculino,13775.34,0,0
757745,2014,deputado federal,João Batista Cordeiro,515,PTC,CE,masculino,0.0,0,0
176419,2014,deputado federal,Francijane Pires Costa,480,PTC,CE,feminino,0.0,0,0
116597,2014,deputado federal,Fábio Aurélio Da Silva Martins,470,PRTB,CE,masculino,1180.0,0,0
1510753,2014,deputado federal,Leda Maria Do Nascimento Pereira,469,PSB,CE,feminino,23990.34,0,0
1633100,2014,deputado federal,Paulo Alberto Lima Viana,463,PSOL,CE,masculino,1300.0,0,0
793813,2014,deputado federal,José Ferreira Da Silva Júnior,453,PRTB,CE,masculino,2005.51,0,0
482039,2014,deputado federal,Pedro Wilson De Sousa Oliveira,449,PSOL,CE,masculino,1196.4,0,0
97194,2014,deputado federal,Marigisa Lima Da Paz,446,PSB,CE,feminino,30585.34,0,0
942242,2014,deputado federal,Pâmela Paulo Oliveira,428,PSTU,CE,feminino,2685.36,0,0
1384410,2014,deputado federal,Maria De Santana Costa,393,PSTU,CE,feminino,2473.06,0,0
398010,2014,deputado federal,Valdeci Barbosa Barros,389,PMN,CE,masculino,1000.0,0,0
135029,2014,deputado federal,Francisco Ribeiro Torres,368,PSOL,CE,masculino,1500.0,0,0
241918,2014,deputado federal,Silvania Teixeira Da Silva,360,PV,CE,feminino,7805.91,0,0
343648,2014,deputado federal,José Haroldo De Carvalho Lima,359,PTC,CE,masculino,0.0,0,0
494667,2014,deputado federal,Orlangelo Almeida Pereira,355,PSB,CE,masculino,8990.34,0,0
177495,2014,deputado federal,Luis Everardo De Queiroz Fernandes,344,PSTU,CE,masculino,890.36,0,0
1337751,2014,deputado federal,José Silva Gomes,342,PV,CE,masculino,2430.0,0,0
989734,2014,deputado federal,Francisco Ferreira Rocha,342,PATRIOTA,CE,masculino,0.0,0,0
464431,2014,deputado federal,Nagel Silva Da Cunha,292,PSOL,CE,masculino,1756.0,0,0
1381667,2014,deputado federal,Fernando Luiz Lima Saraiva,282,PSTU,CE,masculino,1583.86,0,0
1497056,2014,deputado federal,Geraldo Moacir Dos Santos,277,PATRIOTA,CE,masculino,0.0,0,0
185911,2014,deputado federal,Luis Edgard Novais Correia,273,PSB,CE,masculino,13735.34,0,0
1769992,2014,deputado federal,Cícera Maria Araújo,247,PMN,CE,feminino,1200.0,0,0
529703,2014,deputado federal,Antonio Carlos Ribeiro De Morais,232,PV,CE,masculino,4797.41,0,0
905998,2014,deputado federal,José Ernesto Rodrigues Sales,214,PSOL,CE,masculino,1300.0,0,0
1538291,2014,deputado federal,Maraisa Rodrigues De Matos,205,PSB,CE,feminino,0.0,0,0
1403922,2014,deputado federal,Maria Aurineide Dos Santos,204,PSB,CE,feminino,7012.84,0,0
1304995,2014,deputado federal,Maria De Lourdes Da Silva Barbosa,186,PSB,CE,feminino,8735.34,0,0
956179,2014,deputado federal,Nayara Silva Dos Santos Queiroz,183,AVANTE,CE,feminino,0.0,0,0
1202918,2014,deputado federal,Maria De Fátima Alves Paiva,180,PSB,CE,feminino,0.0,0,0
773793,2014,deputado federal,Fausto Pinheiro Pedrosa Neto,123,PSTU,CE,masculino,892.36,0,0
920639,2014,deputado federal,Antonia Gleide Da Silva Santos,119,PRTB,CE,feminino,2005.51,0,0
1161911,2014,deputado federal,Henrique Eduardo Barroso Moreira,118,PSTU,CE,masculino,1020.36,0,0
838495,2014,deputado federal,Maria Rafaella Costa Silva,71,PTC,CE,feminino,0.0,0,0
10226,2014,deputado federal,Maria Nilda Sousa Da Silva,39,PMN,CE,feminino,1200.0,0,0
709795,2014,deputado federal,Maria Elizabete De Abreu Caboculo Vieira,38,PSB,CE,feminino,0.0,0,0
1655153,2014,deputado federal,Maria Aldenir Pereira Paz,33,PV,CE,feminino,1250.0,0,0
1558511,2014,deputado federal,Jose Wellington Rego Junior,0,PDT,CE,masculino,1500.0,0,0
1126345,2014,deputado federal,Sergio Sebastião Fernandes,0,PRP,CE,masculino,600.0,0,0
1636104,2014,deputado federal,José Marlim Dos Santos,0,PRP,CE,masculino,600.0,0,0
1518321,2014,deputado federal,Francisco Solismar Lopes De Araujo,0,PATRIOTA,CE,masculino,100.0,0,0
1400305,2014,deputado federal,João Alberto Fraga Silva,155056,DEM,DF,masculino,0.0,1,0
310445,2014,deputado federal,Rogerio Schumann Rosso,93653,PSD,DF,masculino,0.0,1,0
1620849,2014,deputado federal,Érika Jucá Kokay,92558,PT,DF,feminino,0.0,1,1
1242976,2014,deputado federal,Ronaldo Fonseca De Souza,84583,PROS,DF,masculino,0.0,1,1
1805953,2014,deputado federal,Rôney Tânios Nemer,82594,PMDB,DF,masculino,0.0,1,0
1195363,2014,deputado federal,Izalci Lucas Ferreira,71937,PSDB,DF,masculino,0.0,1,1
1195089,2014,deputado federal,Augusto Silveira De Carvalho,39461,SOLIDARIEDADE,DF,masculino,0.0,1,0
1319093,2014,deputado federal,Laerte Rodrigues De Bessa,32843,PR,DF,masculino,0.0,1,0
195942,2014,deputado federal,Maria Lucia Fattorelli Carneiro,6558,PSOL,DF,feminino,0.0,0,0
1146762,2014,deputado federal,Mácia Medeiros Dos Santos Teixeira,4054,PSTU,DF,feminino,0.0,0,0
695625,2014,deputado federal,Rafael Madeira Da Veiga,3266,PSOL,DF,masculino,0.0,0,0
1788900,2014,deputado federal,Antonio Carlos Lopes Burity,921,PSOL,DF,masculino,0.0,0,0
51155,2014,deputado federal,Anderson Batista De Melo,762,PSOL,DF,masculino,0.0,0,0
584843,2014,deputado federal,Juliano Alessander Lopes Barbosa,707,PCO,DF,masculino,0.0,0,0
1551920,2014,deputado federal,Amintas Ferreira Da Rocha,572,PSOL,DF,masculino,0.0,0,0
563091,2014,deputado federal,Silvia Maria Alves De Souza,512,PSOL,DF,feminino,0.0,0,0
775889,2014,deputado federal,Glauciene Lopes Dos Santos,504,PSOL,DF,feminino,0.0,0,0
41735,2014,deputado federal,Josué Barbosa Campos,474,PSOL,DF,masculino,0.0,0,0
832055,2014,deputado federal,Inocêncio Caltagironi Dantas,397,PSOL,DF,masculino,0.0,0,0
195994,2014,deputado federal,Sergio Luis Barbosa Da Silva,374,PSOL,DF,masculino,0.0,0,0
262460,2014,deputado federal,Edson Da Silva,367,PSTU,DF,masculino,0.0,0,0
712614,2014,deputado federal,Igor Santa Cruz Lopes,343,PCB,DF,masculino,0.0,0,0
1550836,2014,deputado federal,Divino Rocha Gonçalves De Alcântara,306,PSOL,DF,masculino,0.0,0,0
1040912,2014,deputado federal,Jose Ferreira Neto,196,PSOL,DF,masculino,0.0,0,0
660709,2014,deputado federal,Maria Das Graças Oliveira De Medeiros,163,PSOL,DF,feminino,0.0,0,0
980256,2014,deputado federal,José Sílvio Dos Santos,0,PDT,DF,masculino,0.0,0,0
1035477,2014,deputado federal,Mauro Rogério Gomes Pessanha,0,PMDB,DF,masculino,0.0,0,0
337185,2014,deputado federal,Antonio Sergio Alves Vidigal,161744,PDT,ES,masculino,1303913.39,1,0
49230,2014,deputado federal,Welington Coimbra,94759,PMDB,ES,masculino,2233581.69,1,1
903100,2014,deputado federal,Max Freitas Mauro Filho,91210,PSDB,ES,masculino,537694.37,1,0
274032,2014,deputado federal,Paulo Roberto Foletto,88110,PSB,ES,masculino,623126.62,1,1
644109,2014,deputado federal,Helder Ignacio Salomao,83967,PT,ES,masculino,441632.57,1,0
88227,2014,deputado federal,Jorge Silva,69880,PROS,ES,masculino,619591.53,1,1
400061,2014,deputado federal,Carlos Humberto Mannato,67631,SOLIDARIEDADE,ES,masculino,859301.98,1,1
901416,2014,deputado federal,Givaldo Vieira Da Silva,50928,PT,ES,masculino,650692.52,1,0
730579,2014,deputado federal,Evair Vieira De Melo,48829,PV,ES,masculino,303216.25,1,0
1804684,2014,deputado federal,Marcus Antônio Vicente,45525,PP,ES,masculino,1426479.47,1,0
189935,2014,deputado federal,Múcio Rossini Macedo,15505,PRP,ES,masculino,81128.62,0,0
911385,2014,deputado federal,Carlos Roberto Costa,11635,PRP,ES,masculino,225341.28,0,0
1211720,2014,deputado federal,Flavio Gava De Oliveira,6988,PR,ES,masculino,91902.75,0,0
565492,2014,deputado federal,Ronalt Willian De Oliveira,4493,PR,ES,masculino,24974.21,0,0
1395812,2014,deputado federal,Derli Baiense Moreira,4477,PR,ES,masculino,52828.48,0,0
1207544,2014,deputado federal,Wanderson Fernando Pereira Miranda,4344,PTC,ES,masculino,62695.0,0,0
1414925,2014,deputado federal,Mariana Azevedo Gava,4264,PSOL,ES,feminino,7774.41,0,0
979207,2014,deputado federal,Alexandre De Lacerda Rossoni,3880,PATRIOTA,ES,masculino,61316.49,0,0
1558536,2014,deputado federal,Carlos Roberto Cavallini,3744,PR,ES,masculino,50574.29,0,0
1109448,2014,deputado federal,Josue Batista Da Silva,3616,PSC,ES,masculino,0.0,0,0
663752,2014,deputado federal,Alcebiades Baptista Sobreira,2583,PRP,ES,masculino,5804.26,0,0
878672,2014,deputado federal,Fabio Geraldo Maio,2259,PRP,ES,masculino,4101.26,0,0
1775626,2014,deputado federal,Aloisio Jose Muruce,2096,PRP,ES,masculino,2467.26,0,0
798229,2014,deputado federal,Handerson Braga De Paula,1961,PRP,ES,masculino,6209.26,0,0
1268441,2014,deputado federal,Maria Da Conceição Ripardo Fernandes,1958,PRP,ES,feminino,7010.76,0,0
894182,2014,deputado federal,Josias Beredas Cardozo,1921,AVANTE,ES,masculino,11980.05,0,0
1201432,2014,deputado federal,Maria Geralda Araujo Adao,1735,PSOL,ES,feminino,1048.0,0,0
741928,2014,deputado federal,Charles Jean Lopes Justino,1612,PR,ES,masculino,51818.7,0,0
1348561,2014,deputado federal,Hosana Da Silva Simões,1512,PRP,ES,feminino,2921.26,0,0
1248598,2014,deputado federal,Donizete Aparecido Da Silva,1132,PSDC,ES,masculino,5433.41,0,0
566127,2014,deputado federal,Milton Sabino,1125,PRP,ES,masculino,4314.11,0,0
615615,2014,deputado federal,Adelar Marques Ricardo,1119,PSDC,ES,masculino,6107.41,0,0
624804,2014,deputado federal,Gerson Correia De Jesus,1095,PTC,ES,masculino,13275.71,0,0
593425,2014,deputado federal,Gildo Gomes,1038,PRP,ES,masculino,17159.260000000002,0,0
338888,2014,deputado federal,Eguinaldo Andrade De Santana,1006,PC do B,ES,masculino,6461.25,0,0
1282747,2014,deputado federal,Jovanio Barbosa De Oliveira,940,PSOL,ES,masculino,350.0,0,0
1149208,2014,deputado federal,Gleuber Loureiro Oliveira Pereira,903,PSOL,ES,masculino,1166.0,0,0
1199016,2014,deputado federal,Rose Gonçalves Miranda,897,PPL,ES,feminino,7403.76,0,0
1425716,2014,deputado federal,Paulo De Oliveira Nascimento,801,PRP,ES,masculino,2613.26,0,0
18834,2014,deputado federal,Antonio Celso Gomes Wandelkookem,758,PRP,ES,masculino,1211.26,0,0
1603236,2014,deputado federal,José Geraldo De Andrade,672,PTC,ES,masculino,9880.0,0,0
740498,2014,deputado federal,Manoel Da Costa Orgino,665,PRP,ES,masculino,1653.26,0,0
1472640,2014,deputado federal,Graciele Rodrigues Baier,641,PR,ES,feminino,27941.8,0,0
549323,2014,deputado federal,Deodoro Palombo Pinto,636,PSDC,ES,masculino,5543.41,0,0
1578776,2014,deputado federal,Felismino De Souza,617,AVANTE,ES,masculino,6279.0,0,0
549291,2014,deputado federal,Josué Augusto Pereira,593,AVANTE,ES,masculino,7279.0,0,0
1287397,2014,deputado federal,Eduardo Regio Antunes,578,PATRIOTA,ES,masculino,836.26,0,0
338202,2014,deputado federal,Jorge Lincoln Salgado Horta,446,PMN,ES,masculino,5083.5,0,0
1527447,2014,deputado federal,Cleusa Soares Do Amaral Silva,428,PMN,ES,feminino,9287.5,0,0
545687,2014,deputado federal,Jesus Dos Passos Vaz,411,PATRIOTA,ES,masculino,2512.16,0,0
1364841,2014,deputado federal,Rodrigo Queiroz De Souza,396,PSOL,ES,masculino,2894.55,0,0
1325251,2014,deputado federal,Desyree Correa,370,PC do B,ES,feminino,5213.75,0,0
1275940,2014,deputado federal,Manoel Jorge Tavares,340,PCB,ES,masculino,500.0,0,0
235608,2014,deputado federal,Tânia Maria Pires E Pinho,337,PRP,ES,feminino,1467.26,0,0
568817,2014,deputado federal,Gustavo Antonio Reis Lopes Picallo,307,PRP,ES,masculino,0.0,0,0
992162,2014,deputado federal,Cristina Ferreira Dos Santos Abreu,237,PSC,ES,feminino,10007.0,0,0
741931,2014,deputado federal,Aparecida Do Carmo Marques De Moura,212,PCB,ES,feminino,0.0,0,0
1242845,2014,deputado federal,Renata Da Silva Prates,188,PRP,ES,feminino,1095.86,0,0
1558790,2014,deputado federal,Agnaldo Luppi Goldner,168,PRP,ES,masculino,100.0,0,0
1214672,2014,deputado federal,Eliana Monteiro Milagre,138,PRP,ES,feminino,0.0,0,0
1355670,2014,deputado federal,Deuzeni Moraes Passos,123,PRP,ES,feminino,1211.26,0,0
1291664,2014,deputado federal,Helenêide Ribeiro Lima Xavier,87,PRP,ES,feminino,0.0,0,0
1392118,2014,deputado federal,Leziana Pereira Soares Serafim,72,PSDC,ES,feminino,1146.91,0,0
1326875,2014,deputado federal,Grazieli Serafim Da Rocha,29,PRP,ES,feminino,0.0,0,0
785288,2014,deputado federal,Maria José Fornazel Dutra,18,PRP,ES,feminino,0.0,0,0
637112,2014,deputado federal,Jackson Rangel Vieira,0,PP,ES,masculino,0.0,0,0
410600,2014,deputado federal,Edson Messias Ribeiro,0,PR,ES,masculino,55881.17,0,0
1094223,2014,deputado federal,Vasco Alves De Oliveira Junior,0,PR,ES,masculino,62484.2,0,0
892412,2014,deputado federal,Heliomar Costa Novais,0,PV,ES,masculino,56706.61,0,0
1298104,2014,deputado federal,Wederson Brambati Maioli,0,DEM,ES,masculino,1500.0,0,0
1284448,2014,deputado federal,Jurandy Loureiro Barroso,0,PRB,ES,masculino,0.0,0,0
617245,2014,deputado federal,Cleone Gomes Do Nascimento,0,PRP,ES,masculino,0.0,0,0
1775057,2014,deputado federal,José Carlos Elias,0,PTB,ES,masculino,172838.87,0,0
405320,2014,deputado federal,Sebastião Mattiuzzi,0,PSDB,ES,masculino,8098.809999999999,0,0
378975,2014,deputado federal,Moizes De Souza,0,AVANTE,ES,masculino,6850.0,0,0
248575,2014,deputado federal,Waldir Soares De Oliveira,274625,PSDB,GO,masculino,373213.22,1,0
894926,2014,deputado federal,Daniel Elias Carvalho Vilela,179214,PMDB,GO,masculino,4012529.44,1,0
364162,2014,deputado federal,Flavia Carreiro Albuquerque Morais,159122,PDT,GO,feminino,957420.92,1,1
1553494,2014,deputado federal,Giuseppe Vecci,120283,PSDB,GO,masculino,2506578.0,1,0
1434927,2014,deputado federal,Magda Mofatto Hon,118458,PR,GO,feminino,4565353.85,1,0
1438211,2014,deputado federal,Rubens Otoni Gomide,115874,PT,GO,masculino,1090921.23,1,1
1651774,2014,deputado federal,Célio Antônio Da Silveira,110992,PSDB,GO,masculino,1910679.11,1,0
772641,2014,deputado federal,Alexandre Baldy De Sant Anna Braga,107544,PSDB,GO,masculino,5484143.0600000005,1,0
1648755,2014,deputado federal,Joao Campos De Araujo,107344,PSDB,GO,masculino,1218219.61,1,1
1608947,2014,deputado federal,Jorge Kajuru Reis Da Costa Nasser,106291,PRP,GO,masculino,14502.9,0,0
1032942,2014,deputado federal,Jovair Oliveira Arantes,92945,PTB,GO,masculino,1434796.48,1,1
329981,2014,deputado federal,Marcos Abrao Roriz Soares De Carvalho,92347,PPS,GO,masculino,5812787.78,1,0
576627,2014,deputado federal,Heuler Abreu Cruvinel,90877,PSD,GO,masculino,3510668.4,1,1
242929,2014,deputado federal,Roberto Egidio Balestra,85534,PP,GO,masculino,2943989.29,1,1
894784,2014,deputado federal,Fábio Fernandes De Sousa,82204,PSDB,GO,masculino,1404085.75,1,0
481736,2014,deputado federal,Thiago Mello Peixoto Da Silveira,79666,PSD,GO,masculino,2285065.44,1,1
346477,2014,deputado federal,Lucas De Castro Santos,78387,SOLIDARIEDADE,GO,masculino,2222030.01,1,0
1513365,2014,deputado federal,Pedro Pinheiro Chaves,77925,PMDB,GO,masculino,1064349.94,1,1
471332,2014,deputado federal,Marcelo De Oliveira,12944,PSC,GO,masculino,61006.91,0,0
58384,2014,deputado federal,Nayara Barcelos Ferreira,11813,PSB,GO,feminino,119782.14,0,0
395563,2014,deputado federal,Domingos Barbosa Dos Santos,4731,PSB,GO,masculino,66052.2,0,0
1628390,2014,deputado federal,Ennio Ferreira Bastos,2680,PSB,GO,masculino,20000.0,0,0
303780,2014,deputado federal,Wemerson Queiroz Dos Santos,2331,PSC,GO,masculino,21152.9,0,0
